Date,Category,Region_ID,Quantity,Sales_Channel,Sales_Amount,Cost_of_Goods,Brand Name,Product Name,Region_Name,Profit,Sales_Channel_ID,Product_ID
2025-03-01,Furniture,R2,2,Retail,13489.8,10117.35,HomeEase,Office Chair,South,3372.45,SC003,P0004
2025-03-02,Electronics,R2,2,Retail,9695.13,7271.35,SoundMax,Bluetooth Speaker,South,2423.78,SC003,P0001
2025-03-02,Electronics,R2,1,Online,31746.96,26032.51,TechPro,Smartphone Z,South,5714.45,SC002,P0006
2025-03-02,Furniture,R3,1,Distributor,13991.13,10913.08,HomeEase,Study Table,East,3078.05,SC001,P0007
2025-03-02,Electronics,R2,2,Online,64563.57,52942.13,TechPro,Smartphone Z,South,11621.44,SC002,P0006
2025-03-03,Furniture,R2,2,Online,12698.0,9523.5,HomeEase,Office Chair,South,3174.5,SC002,P0004
2025-03-03,Furniture,R2,3,Retail,21812.54,16359.4,HomeEase,Office Chair,South,5453.13,SC003,P0004
2025-03-04,Electronics,R2,2,Distributor,118514.94,94811.95,TechPro,Laptop X,South,23702.99,SC001,P0003
2025-03-04,Electronics,R2,0,Online,0.0,0.0,TechPro,Smartphone Z,South,0.0,SC002,P0006
2025-03-05,Electronics,R1,3,Distributor,168104.09,134483.27,TechPro,Laptop X,North,33620.82,SC001,P0003
2025-03-05,Accessories,R4,4,Retail,10277.05,6166.23,CarryLite,Laptop Bag,West,4110.82,SC003,P0002
2025-03-05,Accessories,R3,4,Distributor,5465.69,3552.7,ChargeFast,Power Bank,East,1912.99,SC001,P0005
2025-03-05,Furniture,R3,0,Online,0.0,0.0,HomeEase,Study Table,East,0.0,SC002,P0007
2025-03-06,Electronics,R3,0,Online,0.0,0.0,SoundMax,Bluetooth Speaker,East,0.0,SC002,P0001
2025-03-06,Electronics,R3,0,Retail,0.0,0.0,TechPro,Smartphone Z,East,0.0,SC003,P0006
2025-03-06,Furniture,R2,0,Retail,0.0,0.0,WoodCraft,Wardrobe,South,0.0,SC003,P0008
2025-03-06,Furniture,R4,4,Online,25525.15,19143.87,HomeEase,Office Chair,West,6381.29,SC002,P0004
2025-03-06,Accessories,R1,2,Online,5438.6,3263.16,CarryLite,Laptop Bag,North,2175.44,SC002,P0002
2025-03-07,Electronics,R1,2,Online,56233.59,46111.54,TechPro,Smartphone Z,North,10122.05,SC002,P0006
2025-03-07,Electronics,R2,3,Online,178746.25,142997.0,TechPro,Laptop X,South,35749.25,SC002,P0003
2025-03-07,Electronics,R2,1,Online,32948.49,27017.76,TechPro,Smartphone Z,South,5930.73,SC002,P0006
2025-03-08,Accessories,R1,0,Distributor,0.0,0.0,CarryLite,Laptop Bag,North,0.0,SC001,P0002
2025-03-08,Furniture,R2,3,Distributor,79331.61,57118.76,WoodCraft,Wardrobe,South,22212.85,SC001,P0008
2025-03-09,Electronics,R1,4,Online,123694.65,101429.61,TechPro,Smartphone Z,North,22265.04,SC002,P0006
2025-03-09,Furniture,R2,3,Retail,47198.53,36814.85,HomeEase,Study Table,South,10383.68,SC003,P0007
2025-03-09,Furniture,R4,1,Retail,6639.39,4979.54,HomeEase,Office Chair,West,1659.85,SC003,P0004
2025-03-09,Electronics,R2,0,Online,0.0,0.0,SoundMax,Bluetooth Speaker,South,0.0,SC002,P0001
2025-03-09,Furniture,R4,3,Retail,70542.61,50790.68,WoodCraft,Wardrobe,West,19751.93,SC003,P0008
2025-03-10,Electronics,R1,3,Distributor,170397.16,136317.72,TechPro,Laptop X,North,34079.43,SC001,P0003
2025-03-10,Furniture,R4,4,Retail,27684.92,20763.69,HomeEase,Office Chair,West,6921.23,SC003,P0004
2025-03-10,Furniture,R1,3,Online,22237.43,16678.07,HomeEase,Office Chair,North,5559.36,SC002,P0004
2025-03-10,Furniture,R4,1,Online,15152.74,11819.14,HomeEase,Study Table,West,3333.6,SC002,P0007
2025-03-10,Electronics,R1,0,Online,0.0,0.0,TechPro,Laptop X,North,0.0,SC002,P0003
2025-03-11,Furniture,R2,0,Online,0.0,0.0,WoodCraft,Wardrobe,South,0.0,SC002,P0008
2025-03-11,Electronics,R4,1,Retail,59548.03,47638.42,TechPro,Laptop X,West,11909.61,SC003,P0003
2025-03-11,Accessories,R2,1,Retail,2355.03,1413.02,CarryLite,Laptop Bag,South,942.01,SC003,P0002
2025-03-11,Furniture,R3,3,Online,75953.68,54686.65,WoodCraft,Wardrobe,East,21267.03,SC002,P0008
2025-03-11,Furniture,R2,1,Distributor,14426.6,11252.74,HomeEase,Study Table,South,3173.85,SC001,P0007
2025-03-12,Electronics,R4,1,Online,4773.58,3580.19,SoundMax,Bluetooth Speaker,West,1193.4,SC002,P0001
2025-03-12,Accessories,R3,3,Online,7827.44,4696.46,CarryLite,Laptop Bag,East,3130.97,SC002,P0002
2025-03-12,Electronics,R4,3,Online,16144.67,12108.5,SoundMax,Bluetooth Speaker,West,4036.17,SC002,P0001
2025-03-12,Electronics,R3,3,Online,14260.41,10695.31,SoundMax,Bluetooth Speaker,East,3565.1,SC002,P0001
2025-03-13,Electronics,R2,3,Retail,88725.79,72755.15,TechPro,Smartphone Z,South,15970.64,SC003,P0006
2025-03-13,Accessories,R2,2,Online,3185.55,2070.61,ChargeFast,Power Bank,South,1114.94,SC002,P0005
2025-03-13,Accessories,R2,0,Online,0.0,0.0,CarryLite,Laptop Bag,South,0.0,SC002,P0002
2025-03-13,Furniture,R1,0,Online,0.0,0.0,WoodCraft,Wardrobe,North,0.0,SC002,P0008
2025-03-13,Accessories,R2,0,Online,0.0,0.0,CarryLite,Laptop Bag,South,0.0,SC002,P0002
2025-03-14,Furniture,R3,1,Retail,7171.21,5378.41,HomeEase,Office Chair,East,1792.8,SC003,P0004
2025-03-14,Electronics,R3,0,Retail,0.0,0.0,TechPro,Smartphone Z,East,0.0,SC003,P0006
2025-03-14,Electronics,R2,1,Online,5364.43,4023.32,SoundMax,Bluetooth Speaker,South,1341.11,SC002,P0001
2025-03-14,Electronics,R2,4,Online,21720.11,16290.08,SoundMax,Bluetooth Speaker,South,5430.03,SC002,P0001
2025-03-14,Electronics,R3,0,Online,0.0,0.0,TechPro,Laptop X,East,0.0,SC002,P0003
2025-03-15,Furniture,R2,1,Online,15622.62,12185.64,HomeEase,Study Table,South,3436.98,SC002,P0007
2025-03-15,Furniture,R2,0,Retail,0.0,0.0,HomeEase,Office Chair,South,0.0,SC003,P0004
2025-03-15,Electronics,R2,2,Online,55310.37,45354.5,TechPro,Smartphone Z,South,9955.87,SC002,P0006
2025-03-15,Electronics,R1,3,Online,192774.03,154219.22,TechPro,Laptop X,North,38554.81,SC002,P0003
2025-03-15,Electronics,R3,1,Online,62858.6,50286.88,TechPro,Laptop X,East,12571.72,SC002,P0003
2025-03-16,Furniture,R4,2,Online,45509.74,32767.01,WoodCraft,Wardrobe,West,12742.73,SC002,P0008
2025-03-16,Electronics,R2,3,Online,189327.27,151461.82,TechPro,Laptop X,South,37865.45,SC002,P0003
2025-03-16,Furniture,R2,4,Online,95141.64,68501.98,WoodCraft,Wardrobe,South,26639.66,SC002,P0008
2025-03-17,Furniture,R2,1,Online,15120.0,11793.6,HomeEase,Study Table,South,3326.4,SC002,P0007
2025-03-17,Furniture,R2,4,Retail,106736.5,76850.28,WoodCraft,Wardrobe,South,29886.22,SC003,P0008
2025-03-17,Electronics,R1,3,Online,15353.92,11515.44,SoundMax,Bluetooth Speaker,North,3838.48,SC002,P0001
2025-03-18,Electronics,R1,3,Distributor,85802.47,70358.02,TechPro,Smartphone Z,North,15444.44,SC001,P0006
2025-03-18,Electronics,R1,0,Online,0.0,0.0,SoundMax,Bluetooth Speaker,North,0.0,SC002,P0001
2025-03-18,Electronics,R2,4,Retail,20203.06,15152.3,SoundMax,Bluetooth Speaker,South,5050.77,SC003,P0001
2025-03-18,Electronics,R4,0,Online,0.0,0.0,SoundMax,Bluetooth Speaker,West,0.0,SC002,P0001
2025-03-18,Accessories,R1,4,Online,9197.9,5518.74,CarryLite,Laptop Bag,North,3679.16,SC002,P0002
2025-03-19,Furniture,R2,3,Online,72372.34,52108.09,WoodCraft,Wardrobe,South,20264.26,SC002,P0008
2025-03-19,Furniture,R2,1,Retail,14875.65,11603.0,HomeEase,Study Table,South,3272.64,SC003,P0007
2025-03-19,Electronics,R3,2,Online,10740.72,8055.54,SoundMax,Bluetooth Speaker,East,2685.18,SC002,P0001
2025-03-19,Furniture,R1,1,Online,7449.18,5586.89,HomeEase,Office Chair,North,1862.3,SC002,P0004
2025-03-19,Electronics,R2,3,Online,16381.31,12285.98,SoundMax,Bluetooth Speaker,South,4095.33,SC002,P0001
2025-03-20,Accessories,R2,4,Retail,10216.6,6129.96,CarryLite,Laptop Bag,South,4086.64,SC003,P0002
2025-03-20,Furniture,R3,0,Retail,0.0,0.0,HomeEase,Office Chair,East,0.0,SC003,P0004
2025-03-20,Electronics,R2,3,Retail,91343.56,74901.72,TechPro,Smartphone Z,South,16441.84,SC003,P0006
2025-03-20,Electronics,R4,4,Online,19032.18,14274.13,SoundMax,Bluetooth Speaker,West,4758.04,SC002,P0001
2025-03-20,Electronics,R4,4,Online,222128.0,177702.4,TechPro,Laptop X,West,44425.6,SC002,P0003
2025-03-21,Accessories,R4,4,Online,10504.54,6302.72,CarryLite,Laptop Bag,West,4201.82,SC002,P0002
2025-03-21,Electronics,R4,4,Online,109091.47,89455.01,TechPro,Smartphone Z,West,19636.46,SC002,P0006
2025-03-22,Electronics,R4,1,Online,5056.37,3792.28,SoundMax,Bluetooth Speaker,West,1264.09,SC002,P0001
2025-03-22,Electronics,R1,3,Distributor,83497.68,68468.1,TechPro,Smartphone Z,North,15029.58,SC001,P0006
2025-03-22,Electronics,R2,2,Online,130474.95,104379.96,TechPro,Laptop X,South,26094.99,SC002,P0003
2025-03-22,Electronics,R4,3,Online,82383.61,67554.56,TechPro,Smartphone Z,West,14829.05,SC002,P0006
2025-03-23,Furniture,R4,3,Online,19585.53,14689.15,HomeEase,Office Chair,West,4896.38,SC002,P0004
2025-03-23,Accessories,R4,1,Online,1456.02,946.41,ChargeFast,Power Bank,West,509.61,SC002,P0005
2025-03-23,Furniture,R4,0,Online,0.0,0.0,HomeEase,Office Chair,West,0.0,SC002,P0004
2025-03-23,Furniture,R2,0,Online,0.0,0.0,HomeEase,Office Chair,South,0.0,SC002,P0004
2025-03-23,Electronics,R2,4,Online,114644.89,94008.81,TechPro,Smartphone Z,South,20636.08,SC002,P0006
2025-03-24,Electronics,R4,0,Online,0.0,0.0,SoundMax,Bluetooth Speaker,West,0.0,SC002,P0001
2025-03-24,Accessories,R2,1,Online,1392.85,905.35,ChargeFast,Power Bank,South,487.5,SC002,P0005
2025-03-24,Electronics,R1,1,Online,32598.09,26730.43,TechPro,Smartphone Z,North,5867.66,SC002,P0006
2025-03-24,Furniture,R2,4,Online,27688.14,20766.11,HomeEase,Office Chair,South,6922.04,SC002,P0004
2025-03-24,Electronics,R3,2,Online,113714.93,90971.94,TechPro,Laptop X,East,22742.99,SC002,P0003
2025-03-25,Furniture,R4,1,Online,6358.61,4768.96,HomeEase,Office Chair,West,1589.65,SC002,P0004
2025-03-25,Accessories,R1,1,Online,2321.65,1392.99,CarryLite,Laptop Bag,North,928.66,SC002,P0002
2025-03-25,Electronics,R1,3,Online,182375.81,145900.65,TechPro,Laptop X,North,36475.16,SC002,P0003
2025-03-26,Accessories,R3,2,Online,2785.26,1810.42,ChargeFast,Power Bank,East,974.84,SC002,P0005
2025-03-26,Electronics,R1,3,Online,97578.62,80014.47,TechPro,Smartphone Z,North,17564.15,SC002,P0006
2025-03-26,Electronics,R1,0,Online,0.0,0.0,TechPro,Laptop X,North,0.0,SC002,P0003
2025-03-27,Accessories,R1,3,Online,4103.59,2667.33,ChargeFast,Power Bank,North,1436.26,SC002,P0005
2025-03-27,Furniture,R2,4,Online,103350.97,74412.7,WoodCraft,Wardrobe,South,28938.27,SC002,P0008
2025-03-27,Electronics,R2,2,Online,9475.46,7106.59,SoundMax,Bluetooth Speaker,South,2368.86,SC002,P0001
2025-03-27,Furniture,R4,1,Online,16066.87,12532.16,HomeEase,Study Table,West,3534.71,SC002,P0007
2025-03-28,Electronics,R1,0,Online,0.0,0.0,TechPro,Smartphone Z,North,0.0,SC002,P0006
2025-03-28,Accessories,R3,4,Online,10488.37,6293.02,CarryLite,Laptop Bag,East,4195.35,SC002,P0002
2025-03-28,Furniture,R1,3,Online,81566.81,58728.11,WoodCraft,Wardrobe,North,22838.71,SC002,P0008
2025-03-29,Furniture,R3,2,Retail,15302.73,11477.05,HomeEase,Office Chair,East,3825.68,SC003,P0004
2025-03-29,Accessories,R2,4,Online,5633.84,3662.0,ChargeFast,Power Bank,South,1971.85,SC002,P0005
2025-03-29,Electronics,R2,0,Online,0.0,0.0,SoundMax,Bluetooth Speaker,South,0.0,SC002,P0001
2025-03-29,Furniture,R4,0,Online,0.0,0.0,WoodCraft,Wardrobe,West,0.0,SC002,P0008
2025-03-29,Furniture,R1,1,Retail,7274.93,5456.19,HomeEase,Office Chair,North,1818.73,SC003,P0004
2025-03-30,Furniture,R4,2,Online,28520.81,22246.24,HomeEase,Study Table,West,6274.58,SC002,P0007
2025-03-30,Accessories,R4,3,Online,4725.28,3071.43,ChargeFast,Power Bank,West,1653.85,SC002,P0005
2025-03-30,Furniture,R2,1,Online,23250.1,16740.07,WoodCraft,Wardrobe,South,6510.03,SC002,P0008
2025-03-31,Electronics,R3,2,Online,62345.44,51123.26,TechPro,Smartphone Z,East,11222.18,SC002,P0006
2025-03-31,Electronics,R4,0,Retail,0.0,0.0,SoundMax,Bluetooth Speaker,West,0.0,SC003,P0001
2025-04-01,Electronics,R4,1,Online,65851.03,52680.82,TechPro,Laptop X,West,13170.21,SC002,P0003
2025-04-01,Electronics,R2,2,Retail,114756.84,91805.47,TechPro,Laptop X,South,22951.37,SC003,P0003
2025-04-02,Furniture,R1,4,Online,54758.01,42711.25,HomeEase,Study Table,North,12046.76,SC002,P0007
2025-04-02,Electronics,R1,3,Online,16127.8,12095.85,SoundMax,Bluetooth Speaker,North,4031.95,SC002,P0001
2025-04-03,Furniture,R2,4,Distributor,60680.35,47330.67,HomeEase,Study Table,South,13349.68,SC001,P0007
2025-04-03,Electronics,R4,5,Distributor,139308.08,114232.63,TechPro,Smartphone Z,West,25075.45,SC001,P0006
2025-04-03,Electronics,R3,2,Distributor,63813.33,52326.93,TechPro,Smartphone Z,East,11486.4,SC001,P0006
2025-04-03,Accessories,R2,3,Retail,4445.15,2889.35,ChargeFast,Power Bank,South,1555.8,SC003,P0005
2025-04-04,Electronics,R4,1,Online,4668.41,3501.31,SoundMax,Bluetooth Speaker,West,1167.1,SC002,P0001
2025-04-04,Furniture,R2,3,Retail,47019.44,36675.16,HomeEase,Study Table,South,10344.28,SC003,P0007
2025-04-04,Furniture,R1,4,Online,63904.97,49845.88,HomeEase,Study Table,North,14059.09,SC002,P0007
2025-04-04,Accessories,R4,1,Online,1420.22,923.14,ChargeFast,Power Bank,West,497.08,SC002,P0005
2025-04-05,Accessories,R1,4,Online,10106.15,6063.69,CarryLite,Laptop Bag,North,4042.46,SC002,P0002
2025-04-05,Furniture,R4,2,Online,14425.36,10819.02,HomeEase,Office Chair,West,3606.34,SC002,P0004
2025-04-05,Electronics,R1,3,Online,177535.95,142028.76,TechPro,Laptop X,North,35507.19,SC002,P0003
2025-04-05,Furniture,R1,1,Online,6786.27,5089.7,HomeEase,Office Chair,North,1696.57,SC002,P0004
2025-04-05,Electronics,R2,1,Online,4657.94,3493.46,SoundMax,Bluetooth Speaker,South,1164.49,SC002,P0001
2025-04-06,Accessories,R1,5,Online,11993.78,7196.27,CarryLite,Laptop Bag,North,4797.51,SC002,P0002
2025-04-06,Furniture,R2,5,Online,118817.7,85548.74,WoodCraft,Wardrobe,South,33268.96,SC002,P0008
2025-04-06,Electronics,R3,4,Online,117316.34,96199.4,TechPro,Smartphone Z,East,21116.94,SC002,P0006
2025-04-06,Electronics,R3,2,Online,127234.64,101787.71,TechPro,Laptop X,East,25446.93,SC002,P0003
2025-04-07,Electronics,R2,5,Online,329839.24,263871.39,TechPro,Laptop X,South,65967.85,SC002,P0003
2025-04-07,Electronics,R4,1,Distributor,4657.45,3493.09,SoundMax,Bluetooth Speaker,West,1164.36,SC001,P0001
2025-04-07,Accessories,R1,4,Retail,5569.0,3619.85,ChargeFast,Power Bank,North,1949.15,SC003,P0005
2025-04-07,Furniture,R1,1,Online,25728.43,18524.47,WoodCraft,Wardrobe,North,7203.96,SC002,P0008
2025-04-07,Furniture,R2,4,Distributor,30244.79,22683.59,HomeEase,Office Chair,South,7561.2,SC001,P0004
2025-04-08,Furniture,R3,5,Retail,134265.81,96671.38,WoodCraft,Wardrobe,East,37594.43,SC003,P0008
2025-04-08,Electronics,R2,5,Online,142905.64,117182.63,TechPro,Smartphone Z,South,25723.02,SC002,P0006
2025-04-09,Furniture,R2,3,Online,20697.8,15523.35,HomeEase,Office Chair,South,5174.45,SC002,P0004
2025-04-09,Electronics,R3,1,Online,5304.56,3978.42,SoundMax,Bluetooth Speaker,East,1326.14,SC002,P0001
2025-04-09,Accessories,R2,5,Online,8168.04,5309.22,ChargeFast,Power Bank,South,2858.81,SC002,P0005
2025-04-09,Electronics,R2,4,Distributor,18607.85,13955.89,SoundMax,Bluetooth Speaker,South,4651.96,SC001,P0001
2025-04-10,Furniture,R2,4,Retail,55977.27,43662.27,HomeEase,Study Table,South,12315.0,SC003,P0007
2025-04-10,Furniture,R4,2,Distributor,30626.17,23888.41,HomeEase,Study Table,West,6737.76,SC001,P0007
2025-04-10,Electronics,R4,4,Distributor,224154.32,179323.45,TechPro,Laptop X,West,44830.86,SC001,P0003
2025-04-10,Accessories,R1,5,Online,11492.23,6895.34,CarryLite,Laptop Bag,North,4596.89,SC002,P0002
2025-04-11,Electronics,R1,3,Online,94479.04,77472.81,TechPro,Smartphone Z,North,17006.23,SC002,P0006
2025-04-11,Electronics,R4,1,Distributor,5103.29,3827.47,SoundMax,Bluetooth Speaker,West,1275.82,SC001,P0001
2025-04-12,Furniture,R2,5,Online,72562.12,56598.45,HomeEase,Study Table,South,15963.67,SC002,P0007
2025-04-12,Electronics,R4,2,Online,109985.56,87988.45,TechPro,Laptop X,West,21997.11,SC002,P0003
2025-04-12,Furniture,R1,4,Online,104307.21,75101.19,WoodCraft,Wardrobe,North,29206.02,SC002,P0008
2025-04-13,Electronics,R3,2,Retail,61471.09,50406.29,TechPro,Smartphone Z,East,11064.8,SC003,P0006
2025-04-13,Electronics,R1,5,Retail,316225.93,252980.75,TechPro,Laptop X,North,63245.19,SC003,P0003
2025-04-13,Electronics,R1,3,Online,186253.72,149002.98,TechPro,Laptop X,North,37250.74,SC002,P0003
2025-04-13,Electronics,R3,1,Online,30806.88,25261.64,TechPro,Smartphone Z,East,5545.24,SC002,P0006
2025-04-14,Electronics,R1,5,Online,158897.73,130296.14,TechPro,Smartphone Z,North,28601.59,SC002,P0006
2025-04-14,Accessories,R1,5,Online,7232.97,4701.43,ChargeFast,Power Bank,North,2531.54,SC002,P0005
2025-04-14,Electronics,R1,4,Online,254240.82,203392.65,TechPro,Laptop X,North,50848.16,SC002,P0003
2025-04-14,Electronics,R4,3,Online,162233.57,129786.86,TechPro,Laptop X,West,32446.71,SC002,P0003
2025-04-15,Furniture,R1,1,Online,7596.64,5697.48,HomeEase,Office Chair,North,1899.16,SC002,P0004
2025-04-15,Electronics,R4,5,Online,24348.51,18261.39,SoundMax,Bluetooth Speaker,West,6087.13,SC002,P0001
2025-04-15,Electronics,R3,4,Retail,19259.03,14444.27,SoundMax,Bluetooth Speaker,East,4814.76,SC003,P0001
2025-04-16,Furniture,R3,2,Online,27742.56,21639.2,HomeEase,Study Table,East,6103.36,SC002,P0007
2025-04-16,Electronics,R2,4,Retail,120366.13,98700.23,TechPro,Smartphone Z,South,21665.9,SC003,P0006
2025-04-16,Accessories,R2,4,Online,5712.59,3713.18,ChargeFast,Power Bank,South,1999.4,SC002,P0005
2025-04-17,Electronics,R1,1,Online,32232.32,26430.5,TechPro,Smartphone Z,North,5801.82,SC002,P0006
2025-04-17,Electronics,R1,3,Online,14739.94,11054.95,SoundMax,Bluetooth Speaker,North,3684.98,SC002,P0001
2025-04-17,Electronics,R2,3,Online,89670.38,73529.71,TechPro,Smartphone Z,South,16140.67,SC002,P0006
2025-04-17,Furniture,R2,4,Online,28148.39,21111.29,HomeEase,Office Chair,South,7037.1,SC002,P0004
2025-04-17,Furniture,R3,3,Online,46550.44,36309.35,HomeEase,Study Table,East,10241.1,SC002,P0007
2025-04-18,Furniture,R2,5,Online,74627.83,58209.71,HomeEase,Study Table,South,16418.12,SC002,P0007
2025-04-18,Electronics,R4,4,Online,117854.05,96640.32,TechPro,Smartphone Z,West,21213.73,SC002,P0006
2025-04-19,Furniture,R2,3,Online,48312.88,37684.05,HomeEase,Study Table,South,10628.83,SC002,P0007
2025-04-19,Furniture,R1,1,Online,6751.3,5063.47,HomeEase,Office Chair,North,1687.82,SC002,P0004
2025-04-19,Furniture,R3,2,Online,29414.73,22943.49,HomeEase,Study Table,East,6471.24,SC002,P0007
2025-04-19,Accessories,R4,1,Online,2372.55,1423.53,CarryLite,Laptop Bag,West,949.02,SC002,P0002
2025-04-19,Furniture,R4,1,Online,25493.62,18355.4,WoodCraft,Wardrobe,West,7138.21,SC002,P0008
2025-04-20,Accessories,R2,1,Retail,2477.2,1486.32,CarryLite,Laptop Bag,South,990.88,SC003,P0002
2025-04-20,Furniture,R3,4,Retail,29023.11,21767.33,HomeEase,Office Chair,East,7255.78,SC003,P0004
2025-04-20,Electronics,R2,1,Online,4826.85,3620.14,SoundMax,Bluetooth Speaker,South,1206.71,SC002,P0001
2025-04-20,Electronics,R4,4,Retail,19384.42,14538.31,SoundMax,Bluetooth Speaker,West,4846.1,SC003,P0001
2025-04-21,Accessories,R3,5,Online,6862.19,4460.43,ChargeFast,Power Bank,East,2401.77,SC002,P0005
2025-04-21,Accessories,R3,3,Online,4184.75,2720.09,ChargeFast,Power Bank,East,1464.66,SC002,P0005
2025-04-21,Furniture,R2,3,Online,22574.0,16930.5,HomeEase,Office Chair,South,5643.5,SC002,P0004
2025-04-21,Furniture,R3,4,Online,98006.5,70564.68,WoodCraft,Wardrobe,East,27441.82,SC002,P0008
2025-04-22,Electronics,R4,3,Online,91408.57,74955.03,TechPro,Smartphone Z,West,16453.54,SC002,P0006
2025-04-22,Accessories,R2,3,Online,7836.78,4702.07,CarryLite,Laptop Bag,South,3134.71,SC002,P0002
2025-04-22,Electronics,R2,4,Retail,120115.25,98494.5,TechPro,Smartphone Z,South,21620.74,SC003,P0006
2025-04-22,Electronics,R1,1,Online,4810.7,3608.03,SoundMax,Bluetooth Speaker,North,1202.68,SC002,P0001
2025-04-23,Electronics,R3,2,Retail,129274.47,103419.57,TechPro,Laptop X,East,25854.89,SC003,P0003
2025-04-23,Electronics,R4,5,Online,23695.13,17771.35,SoundMax,Bluetooth Speaker,West,5923.78,SC002,P0001
2025-04-24,Furniture,R2,4,Online,107595.34,77468.64,WoodCraft,Wardrobe,South,30126.69,SC002,P0008
2025-04-24,Electronics,R2,1,Online,27669.3,22688.83,TechPro,Smartphone Z,South,4980.47,SC002,P0006
2025-04-24,Electronics,R2,4,Online,242613.85,194091.08,TechPro,Laptop X,South,48522.77,SC002,P0003
2025-04-24,Furniture,R4,2,Distributor,31500.93,24570.72,HomeEase,Study Table,West,6930.2,SC001,P0007
2025-04-24,Furniture,R1,2,Online,45174.96,32525.97,WoodCraft,Wardrobe,North,12648.99,SC002,P0008
2025-04-25,Electronics,R2,5,Online,24753.11,18564.83,SoundMax,Bluetooth Speaker,South,6188.28,SC002,P0001
2025-04-25,Furniture,R4,5,Online,80224.41,62575.04,HomeEase,Study Table,West,17649.37,SC002,P0007
2025-04-25,Furniture,R1,1,Online,13890.02,10834.22,HomeEase,Study Table,North,3055.8,SC002,P0007
2025-04-25,Furniture,R4,1,Online,22512.77,16209.19,WoodCraft,Wardrobe,West,6303.58,SC002,P0008
2025-04-26,Furniture,R4,2,Online,50097.23,36070.0,WoodCraft,Wardrobe,West,14027.22,SC002,P0008
2025-04-26,Accessories,R3,3,Distributor,4406.02,2863.92,ChargeFast,Power Bank,East,1542.11,SC001,P0005
2025-04-26,Accessories,R1,1,Retail,1381.69,898.1,ChargeFast,Power Bank,North,483.59,SC003,P0005
2025-04-26,Accessories,R3,3,Online,4292.29,2789.99,ChargeFast,Power Bank,East,1502.3,SC002,P0005
2025-04-26,Accessories,R3,1,Retail,2298.36,1379.01,CarryLite,Laptop Bag,East,919.34,SC003,P0002
2025-04-27,Electronics,R4,5,Online,292794.57,234235.66,TechPro,Laptop X,West,58558.91,SC002,P0003
2025-04-27,Accessories,R3,3,Online,6829.18,4097.51,CarryLite,Laptop Bag,East,2731.67,SC002,P0002
2025-04-27,Electronics,R3,1,Online,4903.0,3677.25,SoundMax,Bluetooth Speaker,East,1225.75,SC002,P0001
2025-04-28,Electronics,R4,3,Online,92356.39,75732.24,TechPro,Smartphone Z,West,16624.15,SC002,P0006
2025-04-28,Electronics,R2,1,Retail,4913.85,3685.39,SoundMax,Bluetooth Speaker,South,1228.46,SC003,P0001
2025-04-28,Furniture,R2,5,Online,126795.25,91292.58,WoodCraft,Wardrobe,South,35502.67,SC002,P0008
2025-04-28,Furniture,R4,5,Online,118898.84,85607.17,WoodCraft,Wardrobe,West,33291.68,SC002,P0008
2025-04-29,Accessories,R2,1,Online,1608.92,1045.8,ChargeFast,Power Bank,South,563.12,SC002,P0005
2025-04-29,Electronics,R1,2,Online,110303.42,88242.73,TechPro,Laptop X,North,22060.68,SC002,P0003
2025-04-29,Electronics,R4,3,Online,92671.63,75990.74,TechPro,Smartphone Z,West,16680.89,SC002,P0006
2025-04-29,Electronics,R2,3,Online,197157.14,157725.72,TechPro,Laptop X,South,39431.43,SC002,P0003
2025-04-30,Electronics,R2,5,Retail,271246.07,216996.86,TechPro,Laptop X,South,54249.21,SC003,P0003
2025-04-30,Electronics,R3,2,Online,10372.82,7779.62,SoundMax,Bluetooth Speaker,East,2593.21,SC002,P0001
2025-04-30,Electronics,R1,2,Retail,10738.09,8053.57,SoundMax,Bluetooth Speaker,North,2684.52,SC003,P0001
2025-04-30,Furniture,R2,2,Online,54008.37,38886.03,WoodCraft,Wardrobe,South,15122.34,SC002,P0008
2025-04-30,Furniture,R3,2,Online,32994.9,25736.02,HomeEase,Study Table,East,7258.88,SC002,P0007
2025-05-01,Furniture,R3,2,Online,46711.42,33632.22,WoodCraft,Wardrobe,East,13079.2,SC002,P0008
2025-05-01,Accessories,R3,2,Online,2750.63,1787.91,ChargeFast,Power Bank,East,962.72,SC002,P0005
2025-05-01,Electronics,R2,1,Online,62610.44,50088.35,TechPro,Laptop X,South,12522.09,SC002,P0003
2025-05-01,Electronics,R1,3,Online,92948.58,76217.84,TechPro,Smartphone Z,North,16730.74,SC002,P0006
2025-05-02,Electronics,R3,1,Online,4555.55,3416.66,SoundMax,Bluetooth Speaker,East,1138.89,SC002,P0001
2025-05-02,Electronics,R1,2,Online,130098.36,104078.68,TechPro,Laptop X,North,26019.67,SC002,P0003
2025-05-03,Furniture,R3,4,Online,61785.52,48192.7,HomeEase,Study Table,East,13592.81,SC002,P0007
2025-05-03,Electronics,R4,3,Online,172715.92,138172.74,TechPro,Laptop X,West,34543.18,SC002,P0003
2025-05-03,Electronics,R2,2,Online,63150.31,51783.25,TechPro,Smartphone Z,South,11367.06,SC002,P0006
2025-05-03,Furniture,R4,4,Online,29620.54,22215.41,HomeEase,Office Chair,West,7405.14,SC002,P0004
2025-05-03,Furniture,R4,1,Online,7583.78,5687.83,HomeEase,Office Chair,West,1895.94,SC002,P0004
